trip_distance_id,trip_distance
91710,1.7
91723,1.7
91745,1.7
91753,1.7
91872,1.7
91907,1.7
91998,1.7
92138,1.7
92224,1.7
92278,1.7
92350,1.7
92540,1.7
92601,1.7
92813,1.7
92839,1.7
92909,1.7
93107,1.7
93207,1.7
93229,1.7
93264,1.7
93375,1.7
93391,1.7
93576,1.7
93716,1.7
93868,1.7
93904,1.7
94606,1.7
94730,1.7
94754,1.7
94866,1.7
94919,1.7
95077,1.7
95138,1.7
95226,1.7
96134,1.7
96744,1.7
97081,1.7
98492,1.7
98880,1.7
99064,1.7
99141,1.7
99654,1.7
312,1.95
358,1.95
1624,1.95
1899,1.95
1956,1.95
4068,1.95
4096,1.95
4107,1.95
5052,1.95
5246,1.95
5720,1.95
5754,1.95
5878,1.95
6258,1.95
6373,1.95
7524,1.95
7723,1.95
7752,1.95
8472,1.95
8860,1.95
9337,1.95
9886,1.95
10189,1.95
10520,1.95
10654,1.95
10707,1.95
11309,1.95
12193,1.95
12376,1.95
12789,1.95
12824,1.95
13383,1.95
14117,1.95
14627,1.95
14972,1.95
15251,1.95
15365,1.95
15474,1.95
15605,1.95
15754,1.95
16565,1.95
16853,1.95
17066,1.95
17366,1.95
17407,1.95
17498,1.95
17698,1.95
18865,1.95
18931,1.95
19099,1.95
19180,1.95
19292,1.95
20608,1.95
21094,1.95
21567,1.95
22336,1.95
23237,1.95
23285,1.95
23874,1.95
24106,1.95
24171,1.95
24267,1.95
24423,1.95
25233,1.95
25860,1.95
26304,1.95
26587,1.95
26902,1.95
27154,1.95
27250,1.95
27319,1.95
27390,1.95
28192,1.95
29574,1.95
29762,1.95
30243,1.95
30394,1.95
30976,1.95
31468,1.95
31564,1.95
31912,1.95
32006,1.95
32507,1.95
32585,1.95
32819,1.95
33379,1.95
33680,1.95
33977,1.95
34681,1.95
34748,1.95
36090,1.95
36256,1.95
36570,1.95
36733,1.95
37221,1.95
38617,1.95
39265,1.95
39368,1.95
39534,1.95
39635,1.95
41304,1.95
41465,1.95
41494,1.95
41661,1.95
41902,1.95
42448,1.95
43194,1.95
43246,1.95
43507,1.95
44980,1.95
45031,1.95
45262,1.95
45472,1.95
46118,1.95
46649,1.95
47105,1.95
47428,1.95
47573,1.95
48734,1.95
49393,1.95
49921,1.95
50408,1.95
50457,1.95
51041,1.95
51364,1.95
51598,1.95
51683,1.95
51890,1.95
52364,1.95
53303,1.95
53382,1.95
55236,1.95
55417,1.95
55752,1.95
56194,1.95
56368,1.95
56784,1.95
56830,1.95
56893,1.95
57005,1.95
57019,1.95
57281,1.95
57441,1.95
57555,1.95
57574,1.95
58251,1.95
58623,1.95
58723,1.95
59108,1.95
59129,1.95
59188,1.95
59571,1.95
59756,1.95
59908,1.95
60203,1.95
60699,1.95
61340,1.95
61538,1.95
62287,1.95
62288,1.95
62369,1.95
62692,1.95
62924,1.95
63481,1.95
63912,1.95
64331,1.95
64565,1.95
66049,1.95
66451,1.95
68414,1.95
68827,1.95
69733,1.95
70014,1.95
71120,1.95
71454,1.95
73214,1.95
77211,1.95
77332,1.95
78446,1.95
81375,1.95
82551,1.95
83193,1.95
84010,1.95
84184,1.95
85263,1.95
86851,1.95
88663,1.95
89667,1.95
90351,1.95
90441,1.95
91432,1.95
93775,1.95
94365,1.95
95159,1.95
95515,1.95
95784,1.95
95802,1.95
96102,1.95
96133,1.95
97188,1.95
97275,1.95
97340,1.95
97509,1.95
97539,1.95
97801,1.95
98002,1.95
98143,1.95
98200,1.95
98466,1.95
98874,1.95
4075,16.45
32444,16.45
50344,16.45
76826,16.45
93762,16.45
96786,16.45
6718,17.45
17477,17.45
44910,17.45
67012,17.45
76398,17.45
92100,17.45
7968,18.45
18168,18.45
39878,18.45
62720,18.45
75569,18.45
89531,18.45
90997,18.45
92489,18.45
98835,18.45
99106,18.45
9038,19.45
30212,19.45
76286,19.45
16667,20.45
54629,20.45
28175,21.45
39809,23.45
422,8.35
25660,8.35
41718,8.35
50962,8.35
52039,8.35
58359,8.35
64399,8.35
64836,8.35
65698,8.35
2535,8.85
4028,8.85
23362,8.85
29435,8.85
55543,8.85
56826,8.85
67479,8.85
69117,8.85
77310,8.85
84970,8.85
91002,8.85
91688,8.85
99140,8.85
8862,9.35
25024,9.35
26702,9.35
38975,9.35
44598,9.35
51229,9.35
51365,9.35
53145,9.35
75690,9.35
79911,9.35
87334,9.35
95530,9.35
8037,9.85
10080,9.85
10486,9.85
12328,9.85
18898,9.85
22820,9.85
46463,9.85
53525,9.85
54849,9.85
69470,9.85
78144,9.85
90559,9.85
6285,10.35
12748,10.35
20772,10.35
22557,10.35
41072,10.35
48244,10.35
60163,10.35
91824,10.35
93227,10.35
97664,10.35
98510,10.35
4092,10.85
26218,10.85
32275,10.85
36537,10.85
38146,10.85
47294,10.85
70140,10.85
86409,10.85
96139,10.85
11443,11.35
17862,11.35
22833,11.35
24779,11.35
43239,11.35
44621,11.35
48359,11.35
60633,11.35
67576,11.35
80529,11.35
94791,11.35
96230,11.35
96755,11.35
14147,11.85
23291,11.85
73048,11.85
14183,12.35
15992,12.35
18449,12.35
35319,12.35
36067,12.35
44899,12.35
81316,12.35
93453,12.35
94343,12.35
8946,12.85
9949,12.85
27109,12.85
29753,12.85
30866,12.85
73074,12.85
4337,13.35
4494,13.35
45525,13.35
49848,13.35
68117,13.35
41390,13.85
45500,13.85
51780,13.85
41478,14.35
99545,14.35
66730,15.85
99413,15.85
2792,16.7
55931,16.7
56587,16.7
59730,16.7
66220,16.7
78419,16.7
78826,16.7
81255,16.7
85502,16.7
88314,16.7
89148,16.7
90762,16.7
91867,16.7
51670,17.7
54873,17.7
66270,17.7
73217,17.7
73985,17.7
75740,17.7
78242,17.7
78631,17.7
79523,17.7
87791,17.7
88998,17.7
89460,17.7
90145,17.7
90316,17.7
91090,17.7
92701,17.7
98677,17.7
65831,18.7
73550,18.7
74420,18.7
74943,18.7
76138,18.7
83250,18.7
88846,18.7
93361,18.7
97242,18.7
98647,18.7
75844,19.7
76355,19.7
85780,19.7
89830,19.7
90658,19.7
91561,19.7
92869,19.7
21779,20.7
72314,20.7
74333,20.7
33047,21.7
69366,21.7
93179,22.7
84917,23.7
93636,24.7
44051,28.7
8446,43.65
16813,16.95
21544,16.95
21867,16.95
61129,16.95
54282,17.95
64648,17.95
68291,17.95
135,18.95
13384,18.95
24535,18.95
72714,18.95
85890,18.95
54664,19.95
64545,19.95
97084,20.95
64295,22.95
76735,22.95
95053,27.95
534,2.03
1203,2.03
1384,2.03
1612,2.03
1896,2.03
1959,2.03
2013,2.03
2401,2.03
2652,2.03
2718,2.03
2796,2.03
3002,2.03
3120,2.03
3201,2.03
3512,2.03
4447,2.03
5177,2.03
5213,2.03
5269,2.03
5349,2.03
6087,2.03
6221,2.03
6387,2.03
6888,2.03
8032,2.03
8375,2.03
8396,2.03
8789,2.03
9481,2.03
9522,2.03
10776,2.03
10913,2.03
10929,2.03
11055,2.03
11287,2.03
11367,2.03
11963,2.03
12411,2.03
12557,2.03
15192,2.03
15420,2.03
16139,2.03
16476,2.03
17991,2.03
18263,2.03
18372,2.03
18579,2.03
19070,2.03
20632,2.03
21823,2.03
22170,2.03
22205,2.03
22378,2.03
23287,2.03
24444,2.03
24468,2.03
24879,2.03
25163,2.03
26016,2.03
26577,2.03
26948,2.03
27257,2.03
27439,2.03
28119,2.03
28179,2.03
28210,2.03
28631,2.03
29405,2.03
30708,2.03
31075,2.03
31599,2.03
31634,2.03
31709,2.03
32495,2.03
32533,2.03
32544,2.03
32828,2.03
32848,2.03
33038,2.03
33152,2.03
34198,2.03
35053,2.03
35090,2.03
35429,2.03
35955,2.03
36898,2.03
37061,2.03
37450,2.03
37804,2.03
38965,2.03
39456,2.03
39483,2.03
40004,2.03
40020,2.03
41396,2.03
41665,2.03
42546,2.03
42638,2.03
44064,2.03
44218,2.03
44640,2.03
45095,2.03
45416,2.03
46233,2.03
46536,2.03
49030,2.03
49075,2.03
49096,2.03
49098,2.03
49176,2.03
49620,2.03
49834,2.03
49878,2.03
50499,2.03
52987,2.03
53133,2.03
53416,2.03
53946,2.03
54019,2.03
54095,2.03
54325,2.03
54460,2.03
54486,2.03
55022,2.03
55208,2.03
55365,2.03
56229,2.03
56318,2.03
57319,2.03
57401,2.03
57608,2.03
58065,2.03
58196,2.03
58606,2.03
58836,2.03
59867,2.03
60183,2.03
60228,2.03
60568,2.03
62873,2.03
63120,2.03
63128,2.03
63154,2.03
63191,2.03
63215,2.03
63276,2.03
63791,2.03
64311,2.03
64882,2.03
65822,2.03
66746,2.03
67598,2.03
68969,2.03
70554,2.03
70745,2.03
71252,2.03
72600,2.03
73233,2.03
74064,2.03
74376,2.03
74995,2.03
76789,2.03
78952,2.03
79751,2.03
80129,2.03
80350,2.03
83641,2.03
85573,2.03
87852,2.03
90710,2.03
91263,2.03
92021,2.03
92098,2.03
93756,2.03
94491,2.03
95252,2.03
95814,2.03
96092,2.03
96403,2.03
96663,2.03
97836,2.03
98079,2.03
99193,2.03
309,2.28
678,2.28
2743,2.28
2872,2.28
2947,2.28
3245,2.28
3247,2.28
3611,2.28
3801,2.28
4547,2.28
4717,2.28
4833,2.28
5613,2.28
5651,2.28
5919,2.28
7242,2.28
8137,2.28
9238,2.28
9649,2.28
10116,2.28
11204,2.28
11374,2.28
11549,2.28
12859,2.28
14204,2.28
14237,2.28
14806,2.28
15316,2.28
15717,2.28
16494,2.28
16830,2.28
17329,2.28
17414,2.28
17852,2.28
18349,2.28
18480,2.28
19085,2.28
19315,2.28
19712,2.28
19845,2.28
20622,2.28
20791,2.28
21771,2.28
22213,2.28
23585,2.28
23649,2.28
23655,2.28
23948,2.28
24059,2.28
24062,2.28
24328,2.28
25189,2.28
25677,2.28
26518,2.28
26908,2.28
27360,2.28
27681,2.28
28639,2.28
28671,2.28
29399,2.28
29504,2.28
30466,2.28
30838,2.28
33122,2.28
34333,2.28
35150,2.28
36371,2.28
36525,2.28
37542,2.28
37704,2.28
38672,2.28
38878,2.28
39070,2.28
40164,2.28
41027,2.28
41437,2.28
41678,2.28
41868,2.28
42147,2.28
42289,2.28
42800,2.28
43106,2.28
43128,2.28
43264,2.28
43747,2.28
44221,2.28
45099,2.28
45581,2.28
46354,2.28
47031,2.28
47058,2.28
48201,2.28
48544,2.28
48870,2.28
49254,2.28
50166,2.28
50995,2.28
52253,2.28
53676,2.28
53970,2.28
55244,2.28
55956,2.28
56135,2.28
56213,2.28
56451,2.28
56787,2.28
57050,2.28
57249,2.28
58124,2.28
58162,2.28
58237,2.28
59117,2.28
59831,2.28
60887,2.28
62040,2.28
62079,2.28
62090,2.28
62103,2.28
62312,2.28
64146,2.28
64947,2.28
67076,2.28
68573,2.28
68657,2.28
68882,2.28
69072,2.28
69121,2.28
69586,2.28
69646,2.28
69678,2.28
70414,2.28
72810,2.28
73009,2.28
73072,2.28
74845,2.28
77634,2.28
80528,2.28
81230,2.28
82402,2.28
82565,2.28
82647,2.28
83385,2.28
87537,2.28
87854,2.28
90008,2.28
91288,2.28
93905,2.28
97493,2.28
97807,2.28
99016,2.28
263,2.53
292,2.53
379,2.53
2053,2.53
2534,2.53
4182,2.53
4268,2.53
5716,2.53
5785,2.53
7082,2.53
9816,2.53
10667,2.53
10712,2.53
11145,2.53
11534,2.53
11588,2.53
12042,2.53
12667,2.53
13956,2.53
14031,2.53
15091,2.53
17242,2.53
18145,2.53
18689,2.53
19348,2.53
19421,2.53
19480,2.53
20403,2.53
20689,2.53
21143,2.53
21758,2.53
26098,2.53
26590,2.53
26767,2.53
27069,2.53
27128,2.53
27716,2.53
29528,2.53
30220,2.53
31515,2.53
33108,2.53
33256,2.53
33428,2.53
34479,2.53
35146,2.53
36769,2.53
37781,2.53
38889,2.53
39146,2.53
42464,2.53
42939,2.53
43538,2.53
44677,2.53
45425,2.53
45628,2.53
46362,2.53
46707,2.53
46993,2.53
47415,2.53
47710,2.53
50028,2.53
50507,2.53
50659,2.53
50662,2.53
51117,2.53
51204,2.53
51469,2.53
51535,2.53
52250,2.53
52634,2.53
52640,2.53
53000,2.53
53246,2.53
57745,2.53
59014,2.53
59085,2.53
60602,2.53
61667,2.53
61888,2.53
62262,2.53
62331,2.53
62837,2.53
62964,2.53
65550,2.53
65606,2.53
65689,2.53
66185,2.53
67276,2.53
67357,2.53
68217,2.53
68522,2.53
69251,2.53
69990,2.53
70135,2.53
70962,2.53
72050,2.53
74844,2.53
75232,2.53
75599,2.53
75704,2.53
78146,2.53
79733,2.53
83386,2.53
84232,2.53
84253,2.53
87403,2.53
88564,2.53
89044,2.53
90165,2.53
94298,2.53
94394,2.53
94668,2.53
94964,2.53
96175,2.53
96679,2.53
98398,2.53
98665,2.53
529,2.78
533,2.78
4451,2.78
4750,2.78
6642,2.78
7388,2.78
7793,2.78
9404,2.78
9567,2.78
10657,2.78
11543,2.78
12617,2.78
12761,2.78
14374,2.78
14715,2.78
15879,2.78
16150,2.78
17060,2.78
18060,2.78
18240,2.78
18645,2.78
18709,2.78
20568,2.78
20657,2.78
20905,2.78
23312,2.78
23396,2.78
24454,2.78
24585,2.78
25364,2.78
26160,2.78
27379,2.78
27452,2.78
30575,2.78
32050,2.78
33333,2.78
33817,2.78
34017,2.78
36803,2.78
44343,2.78
44527,2.78
46206,2.78
46830,2.78
46895,2.78
49425,2.78
50215,2.78
51126,2.78
53499,2.78
53542,2.78
54216,2.78
55789,2.78
55839,2.78
57021,2.78
57408,2.78
57914,2.78
58558,2.78
58909,2.78
60655,2.78
61003,2.78
61337,2.78
63025,2.78
66382,2.78
68012,2.78
68764,2.78
70325,2.78
72042,2.78
72137,2.78
73237,2.78
77218,2.78
77832,2.78
78574,2.78
78577,2.78
78899,2.78
79590,2.78
79763,2.78
82235,2.78
83505,2.78
83591,2.78
84956,2.78
87014,2.78
88045,2.78
88588,2.78
90671,2.78
91623,2.78
91642,2.78
94803,2.78
96521,2.78
97675,2.78
97739,2.78
97974,2.78
98888,2.78
99018,2.78
439,3.03
858,3.03
950,3.03
1393,3.03
2533,3.03
3653,3.03
3922,3.03
7099,3.03
8571,3.03
9326,3.03
9686,3.03
10594,3.03
10914,3.03
11098,3.03
12078,3.03
18036,3.03
23455,3.03
23689,3.03
23901,3.03
25717,3.03
26534,3.03
27223,3.03
29113,3.03
30061,3.03
30332,3.03
31873,3.03
32004,3.03
33217,3.03
34674,3.03
35303,3.03
35783,3.03
37532,3.03
37660,3.03
37941,3.03
39746,3.03
39817,3.03
39854,3.03
40961,3.03
42727,3.03
43009,3.03
43079,3.03
43395,3.03
43699,3.03
43876,3.03
44084,3.03
46050,3.03
48760,3.03
51732,3.03
51817,3.03
52925,3.03
55506,3.03
55661,3.03
55994,3.03
56667,3.03
57119,3.03
59141,3.03
63105,3.03
63156,3.03
63664,3.03
64768,3.03
66125,3.03
68857,3.03
72163,3.03
72530,3.03
76086,3.03
76670,3.03
78413,3.03
79006,3.03
84051,3.03
84176,3.03
84851,3.03
86897,3.03
89116,3.03
91598,3.03
91786,3.03
93670,3.03
94072,3.03
94811,3.03
96072,3.03
99290,3.03
99421,3.03
232,3.28
1105,3.28
2102,3.28
3004,3.28
5016,3.28
5408,3.28
6031,3.28
7009,3.28
10317,3.28
10946,3.28
13925,3.28
14670,3.28
15494,3.28
16865,3.28
16897,3.28
18691,3.28
22896,3.28
23851,3.28
24124,3.28
25802,3.28
25853,3.28
28471,3.28
28858,3.28
29639,3.28
30727,3.28
30963,3.28
32801,3.28
34083,3.28
35244,3.28
35490,3.28
37112,3.28
38489,3.28
38776,3.28
39245,3.28
40374,3.28
40596,3.28
42779,3.28
43089,3.28
44836,3.28
45336,3.28
45586,3.28
47348,3.28
49660,3.28
50591,3.28
51898,3.28
53995,3.28
56688,3.28
58502,3.28
61790,3.28
62476,3.28
66209,3.28
68755,3.28
69037,3.28
72208,3.28
74974,3.28
78992,3.28
83873,3.28
85647,3.28
89231,3.28
92409,3.28
94066,3.28
94242,3.28
94759,3.28
96099,3.28
96435,3.28
97306,3.28
98400,3.28
99327,3.28
1084,3.53
2889,3.53
5266,3.53
5475,3.53
8372,3.53
8583,3.53
9989,3.53
10397,3.53
12664,3.53
12860,3.53
12912,3.53
16585,3.53
17212,3.53
18845,3.53
19253,3.53
21174,3.53
21455,3.53
21910,3.53
24343,3.53
24538,3.53
26787,3.53
28027,3.53
28126,3.53
30033,3.53
33911,3.53
35555,3.53
37462,3.53
40767,3.53
41131,3.53
41319,3.53
42218,3.53
45617,3.53
45732,3.53
50205,3.53
50784,3.53
55619,3.53
59072,3.53
61287,3.53
61371,3.53
73588,3.53
74745,3.53
74973,3.53
79811,3.53
82828,3.53
84177,3.53
84325,3.53
90348,3.53
90843,3.53
96818,3.53
98546,3.53
1732,3.78
4326,3.78
4873,3.78
6034,3.78
8975,3.78
9785,3.78
13618,3.78
17036,3.78
18594,3.78
19594,3.78
19925,3.78
21123,3.78
21371,3.78
23994,3.78
24377,3.78
27244,3.78
28093,3.78
33163,3.78
35904,3.78
36245,3.78
40195,3.78
41847,3.78
42236,3.78
54962,3.78
58443,3.78
62062,3.78
65309,3.78
65468,3.78
65862,3.78
67261,3.78
67888,3.78
70611,3.78
71338,3.78
71620,3.78
75143,3.78
77709,3.78
78390,3.78
85480,3.78
88120,3.78
94469,3.78
94543,3.78
96398,3.78
96528,3.78
97107,3.78
3804,4.06
4691,4.06
6462,4.06
10806,4.06
12237,4.06
15740,4.06
17314,4.06
18598,4.06
20484,4.06
20824,4.06
24218,4.06
25231,4.06
29381,4.06
30629,4.06
36483,4.06
36662,4.06
36915,4.06
40410,4.06
42258,4.06
45050,4.06
46581,4.06
46591,4.06
49783,4.06
50869,4.06
56001,4.06
58190,4.06
59484,4.06
65347,4.06
71902,4.06
73123,4.06
73644,4.06
74162,4.06
79332,4.06
79398,4.06
87352,4.06
87493,4.06
90190,4.06
91010,4.06
91161,4.06
94911,4.06
808,4.31
7616,4.31
7676,4.31
16975,4.31
18697,4.31
20146,4.31
25556,4.31
27107,4.31
27947,4.31
29516,4.31
30111,4.31
31789,4.31
40912,4.31
48141,4.31
55034,4.31
57929,4.31
60562,4.31
61015,4.31
64909,4.31
65588,4.31
70973,4.31
75890,4.31
77983,4.31
78680,4.31
80862,4.31
86546,4.31
86726,4.31
94455,4.31
95951,4.31
97234,4.31
98294,4.31
99044,4.31
532,4.56
5158,4.56
5965,4.56
6570,4.56
9802,4.56
13532,4.56
15994,4.56
16914,4.56
17470,4.56
20045,4.56
24471,4.56
28077,4.56
29666,4.56
32858,4.56
48959,4.56
51656,4.56
52602,4.56
53224,4.56
55558,4.56
60662,4.56
60751,4.56
62324,4.56
63940,4.56
65304,4.56
68124,4.56
68180,4.56
69149,4.56
72545,4.56
80162,4.56
82336,4.56
84411,4.56
84513,4.56
84987,4.56
85031,4.56
91708,4.56
97413,4.56
435,4.81
1003,4.81
1202,4.81
1314,4.81
3029,4.81
9085,4.81
11066,4.81
11080,4.81
15552,4.81
18330,4.81
19068,4.81
22174,4.81
26700,4.81
29438,4.81
30478,4.81
35864,4.81
41156,4.81
49116,4.81
52102,4.81
55203,4.81
55887,4.81
64751,4.81
79095,4.81
81186,4.81
81883,4.81
85498,4.81
88491,4.81
88683,4.81
91035,4.81
97512,4.81
97545,4.81
104,5.06
620,5.06
2222,5.06
9823,5.06
13480,5.06
14429,5.06
18998,5.06
21074,5.06
27351,5.06
28494,5.06
29061,5.06
33795,5.06
34000,5.06
36791,5.06
40093,5.06
42805,5.06
51120,5.06
53507,5.06
60949,5.06
63536,5.06
65176,5.06
73121,5.06
81438,5.06
81677,5.06
83221,5.06
87754,5.06
89511,5.06
91794,5.06
99071,5.06
24,5.31
6011,5.31
10808,5.31
14813,5.31
16623,5.31
31443,5.31
39291,5.31
50051,5.31
52287,5.31
53772,5.31
56095,5.31
60539,5.31
64197,5.31
75846,5.31
76259,5.31
82672,5.31
83952,5.31
94589,5.31
96310,5.31
96677,5.31
441,5.56
633,5.56
4548,5.56
8109,5.56
12317,5.56
15322,5.56
16384,5.56
26478,5.56
30892,5.56
30970,5.56
31211,5.56
33551,5.56
40509,5.56
46613,5.56
78244,5.56
82734,5.56
83976,5.56
85514,5.56
90754,5.56
92318,5.56
6291,5.81
9851,5.81
14277,5.81
19313,5.81
26165,5.81
26517,5.81
30023,5.81
43097,5.81
44866,5.81
47217,5.81
47823,5.81
54111,5.81
57113,5.81
57861,5.81
66380,5.81
73013,5.81
75481,5.81
84130,5.81
85292,5.81
98962,5.81
1702,6.06
6308,6.06
9528,6.06
10846,6.06
15403,6.06
25011,6.06
35007,6.06
35290,6.06
35964,6.06
46822,6.06
49273,6.06
51005,6.06
55336,6.06
59654,6.06
59748,6.06
64995,6.06
71891,6.06
73473,6.06
78434,6.06
85623,6.06
1447,6.31
10621,6.31
10764,6.31
12906,6.31
16448,6.31
17354,6.31
23186,6.31
24115,6.31
25643,6.31
29069,6.31
30711,6.31
57416,6.31
64174,6.31
66956,6.31
71531,6.31
75081,6.31
75324,6.31
82586,6.31
83306,6.31
83757,6.31
10314,6.56
16691,6.56
24364,6.56
27810,6.56
34855,6.56
47966,6.56
48289,6.56
67597,6.56
70572,6.56
85738,6.56
86275,6.56
86811,6.56
344,6.81
5820,6.81
17931,6.81
21149,6.81
34362,6.81
54655,6.81
67265,6.81
70639,6.81
78499,6.81
87,7.06
2381,7.06
5049,7.06
6250,7.06
10031,7.06
19687,7.06
51593,7.06
59899,7.06
64257,7.06
66364,7.06
83862,7.06
87634,7.06
95810,7.06
97424,7.06
6082,7.31
6229,7.31
18245,7.31
29138,7.31
36794,7.31
47562,7.31
49591,7.31
50849,7.31
51357,7.31
57516,7.31
59297,7.31
79522,7.31
82208,7.31
85948,7.31
3625,7.56
16626,7.56
33451,7.56
42178,7.56
45258,7.56
45635,7.56
61526,7.56
76354,7.56
86075,7.56
26884,7.81
35197,7.81
42767,7.81
44449,7.81
75561,7.81
81580,7.81
81597,7.81
88767,7.81
6996,8.12
8171,8.12
18541,8.12
21670,8.12
64062,8.12
64449,8.12
85217,8.12
98161,8.12
98420,8.12
8254,8.62
11977,8.62
20122,8.62
22837,8.62
33132,8.62
34185,8.62
46518,8.62
46914,8.62
83303,8.62
87542,8.62
99469,8.62
23401,9.12
23662,9.12
25807,9.12
28952,9.12
34990,9.12
35407,9.12
40326,9.12
43335,9.12
44583,9.12
53146,9.12
53610,9.12
55090,9.12
56625,9.12
58835,9.12
66720,9.12
67141,9.12
98622,9.12
23478,9.62
35224,9.62
36564,9.62
39343,9.62
52415,9.62
70162,9.62
76606,9.62
79794,9.62
86720,9.62
89532,9.62
90629,9.62
97718,9.62
31382,10.12
40069,10.12
44338,10.12
49645,10.12
54030,10.12
81745,10.12
82236,10.12
91071,10.12
9025,10.62
15173,10.62
41086,10.62
48319,10.62
48652,10.62
59436,10.62
66653,10.62
96714,10.62
1377,11.12
19165,11.12
29350,11.12
33617,11.12
37245,11.12
40018,11.12
45916,11.12
55529,11.12
71524,11.12
81992,11.12
94662,11.12
20714,11.62
25776,11.62
26356,11.62
33074,11.62
67953,11.62
86197,11.62
88679,11.62
31596,12.12
32033,12.12
43638,12.12
51124,12.12
83264,12.12
91558,12.12
92307,12.12
6212,12.62
12289,12.62
40659,12.62
21014,13.12
33545,13.12
87490,13.12
9302,13.62
41959,13.62
49859,13.62
59104,13.62
60759,13.62
81472,13.62
83665,13.62
96560,13.62
9078,14.12
53935,14.12
69434,14.12
19051,14.62
19951,14.62
26607,15.12
13401,15.62
28937,15.62
37765,15.62
83232,15.62
97073,15.62
99423,15.62
31553,16.24
53746,16.24
62426,16.24
64279,16.24
77635,16.24
87494,16.24
14321,17.24
26069,17.24
33401,17.24
67024,17.24
78162,17.24
96760,17.24
97762,17.24
992,18.24
4174,18.24
5139,18.24
25947,18.24
60088,18.24
64558,18.24
67498,18.24
4420,19.24
10797,19.24
92335,19.24
77273,20.24
88378,20.24
4593,21.24
24598,21.24
58244,21.24
97121,21.24
63190,26.24
210,0.41
2329,0.41
3122,0.41
3171,0.41
3257,0.41
3397,0.41
3619,0.41
5708,0.41
7098,0.41
7957,0.41
9148,0.41
10064,0.41
10419,0.41
11343,0.41
12431,0.41
12675,0.41
13671,0.41
15214,0.41
15412,0.41
15800,0.41
15973,0.41
17411,0.41
17774,0.41
17778,0.41
17799,0.41
18171,0.41
20284,0.41
20630,0.41
20835,0.41
21814,0.41
22259,0.41
22331,0.41
22836,0.41
23058,0.41
23528,0.41
23755,0.41
24121,0.41
25273,0.41
26968,0.41
27024,0.41
27181,0.41
27462,0.41
28793,0.41
29141,0.41
29195,0.41
29742,0.41
29940,0.41
31537,0.41
32040,0.41
32118,0.41
34160,0.41
34167,0.41
34310,0.41
34606,0.41
35280,0.41
35317,0.41
35476,0.41
36183,0.41
37491,0.41
38150,0.41
38223,0.41
38409,0.41
39449,0.41
41474,0.41
42199,0.41
43118,0.41
43933,0.41
44212,0.41
44607,0.41
45127,0.41
45875,0.41
46321,0.41
46894,0.41
46988,0.41
47267,0.41
47672,0.41
47734,0.41
47877,0.41
48321,0.41
48427,0.41
48535,0.41
48775,0.41
49094,0.41
49821,0.41
50865,0.41
51551,0.41
51969,0.41
52016,0.41
52445,0.41
52830,0.41
53173,0.41
54210,0.41
54219,0.41
54299,0.41
54681,0.41
54882,0.41
55218,0.41
55670,0.41
56786,0.41
57493,0.41
58586,0.41
58672,0.41
59732,0.41
60634,0.41
60821,0.41
61035,0.41
64225,0.41
66269,0.41
66705,0.41
67457,0.41
67545,0.41
67688,0.41
68309,0.41
68342,0.41
68408,0.41
68584,0.41
69442,0.41
69598,0.41
75859,0.41
76091,0.41
77325,0.41
77434,0.41
77505,0.41
78359,0.41
78695,0.41
81026,0.41
82239,0.41
83083,0.41
83106,0.41
83595,0.41
83896,0.41
84682,0.41
84683,0.41
88117,0.41
88329,0.41
91174,0.41
92841,0.41
94390,0.41
94726,0.41
94969,0.41
95038,0.41
95362,0.41
95643,0.41
96058,0.41
96706,0.41
96846,0.41
97046,0.41
97146,0.41
97514,0.41
98702,0.41
98979,0.41
1180,0.57
1958,0.57
2362,0.57
2744,0.57
2788,0.57
2868,0.57
3056,0.57
3531,0.57
4365,0.57
4906,0.57
5252,0.57
5442,0.57
5481,0.57
5595,0.57
5657,0.57
5684,0.57
6053,0.57
6398,0.57
6726,0.57
8219,0.57
8394,0.57
8456,0.57
8849,0.57
8918,0.57
8950,0.57
9019,0.57
9044,0.57
9083,0.57
9161,0.57
9897,0.57
10590,0.57
10682,0.57
10705,0.57
10788,0.57
11303,0.57
11375,0.57
11710,0.57
11923,0.57
12197,0.57
12371,0.57
13028,0.57
13039,0.57
13845,0.57
13923,0.57
14056,0.57
14554,0.57
14798,0.57
15377,0.57
15634,0.57
15781,0.57
16189,0.57
16244,0.57
16606,0.57
16893,0.57
16916,0.57
17797,0.57
17966,0.57
17993,0.57
18048,0.57
18092,0.57
18295,0.57
18352,0.57
18569,0.57
18847,0.57
18855,0.57
18920,0.57
19143,0.57
19517,0.57
19747,0.57
19794,0.57
19803,0.57
20314,0.57
20512,0.57
20883,0.57
20924,0.57
21210,0.57
21259,0.57
21372,0.57
21942,0.57
21985,0.57
21987,0.57
22107,0.57
22152,0.57
24110,0.57
24113,0.57
24354,0.57
24451,0.57
25004,0.57
25774,0.57
26022,0.57
26336,0.57
26492,0.57
26740,0.57
26882,0.57
27264,0.57
28097,0.57
28256,0.57
28505,0.57
28569,0.57
28871,0.57
29329,0.57
30105,0.57
30148,0.57
30229,0.57
30364,0.57
30676,0.57
30817,0.57
30987,0.57
31145,0.57
31220,0.57
31235,0.57
31278,0.57
31717,0.57
31937,0.57
32479,0.57
32675,0.57
32719,0.57
32810,0.57
32968,0.57
32987,0.57
33657,0.57
